Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Salary,Spending_Score,Family_Size
Female,No,24,1,Entertainment,5-10,23557.990325053655,Low,2.0
Male,No,18,1,Healthcare,0-5,18573.027100404848,Low,2.0
Female,No,25,1,Homemaker,0-5,20762.66129123654,Low,1.0
Male,Yes,32,0,Lawyer,10-20,27150.05247467306,Low,1.0
Female,No,39,0,Artist,+20,16748.060781555025,Low,3.0
Male,Yes,45,1,,10-20,,Average,2.0
Male,Yes,35,0,Executive,5-10,32168.964083978866,High,2.0
Male,No,51,1,Artist,+20,23744.875978438584,Low,2.0
Female,No,58,1,Artist,5-10,54121.02914544253,Low,1.0
Male,Yes,19,0,Artist,0-5,9356.05566752193,Low,2.0
Female,Yes,27,1,Artist,0-5,22089.545887549626,Average,2.0
Male,Yes,33,1,Artist,10-20,31183.428563235506,Low,4.0
Female,,49,0,Marketing,+20,42739.05303691281,Average,3.0
Female,Yes,30,1,Lawyer,0-5,35707.71333188711,High,2.0
Male,No,24,1,Healthcare,0-5,21943.235212914486,Low,4.0
Male,Yes,44,1,Artist,5-10,40024.09654740406,Average,2.0
Female,Yes,57,0,Engineer,0-5,21078.527459783087,Average,2.0
Male,No,20,1,Artist,0-5,15161.45513951421,Low,1.0
Male,Yes,58,1,Artist,+20,35821.15297885005,Average,3.0
Male,Yes,38,1,Artist,10-20,35426.29929054416,Low,2.0
Female,No,52,1,Artist,+20,53361.63645403905,Low,1.0
Male,Yes,30,0,Artist,0-5,9832.950740410026,Low,1.0
Female,No,23,1,Artist,0-5,14356.410080142134,Low,3.0
Male,Yes,23,1,Entertainment,0-5,21378.285741483833,Average,4.0
Male,Yes,55,0,Entertainment,5-10,38367.87716180178,Average,4.0
Female,No,31,1,Engineer,10-20,24407.787394585393,Low,5.0
Female,No,28,0,Engineer,0-5,19836.90871790865,Low,1.0
Female,Yes,47,1,Lawyer,+20,50016.35604378942,High,2.0
Male,Yes,57,0,Entertainment,0-5,18917.65477741181,Low,2.0
Female,Yes,42,1,Artist,10-20,23227.733273921254,Average,4.0
Male,No,33,0,Healthcare,5-10,15662.035081987999,Low,4.0
Male,Yes,57,0,Executive,+20,58824.82847288385,Average,9.0
Female,No,38,0,Healthcare,5-10,14826.72987219922,Low,4.0
Male,Yes,25,0,Executive,0-5,28644.086907611498,High,4.0
Female,Yes,58,1,Artist,0-5,41144.053926808876,Low,1.0
Female,Yes,27,1,Homemaker,0-5,21466.84857888239,High,3.0
Female,No,56,1,Artist,+20,37891.53513358814,Low,1.0
Female,Yes,36,0,Marketing,0-5,21079.84874839236,Low,2.0
Female,Yes,38,0,Engineer,10-20,36426.514736857134,Average,4.0
Female,No,54,0,Healthcare,+20,43622.07514591881,Low,5.0
Male,Yes,26,1,Artist,0-5,16842.445557968444,Average,2.0
Female,Yes,51,1,Artist,5-10,16111.670269642831,Average,2.0
Female,No,27,0,Engineer,0-5,14511.401377538907,Low,2.0
Male,No,42,0,Healthcare,10-20,43622.27927452753,Low,3.0
Female,No,42,0,Engineer,+20,17439.56092087514,Low,5.0
Female,Yes,54,1,Engineer,10-20,59292.694997218234,High,2.0
Male,No,35,0,,5-10,,Low,
Male,Yes,57,1,Homemaker,10-20,36276.5979480541,Average,3.0
Male,No,58,0,Healthcare,5-10,21508.94740440736,Low,5.0
Female,No,48,1,Engineer,5-10,33921.755856339194,Low,6.0
Female,No,42,0,Healthcare,10-20,27216.04057020319,Low,2.0
Male,No,52,0,Engineer,+20,37984.494223120215,Low,4.0
Female,Yes,21,0,Entertainment,5-10,13816.125923254334,Low,2.0
Female,No,54,0,Engineer,+20,21182.373383756152,Low,4.0
Male,No,29,0,Healthcare,0-5,16762.873806590662,Low,4.0
Male,Yes,45,1,Executive,5-10,30287.32503630194,Average,5.0
Male,Yes,20,1,Artist,0-5,16730.77064880427,Low,2.0
Male,Yes,45,1,Artist,5-10,27025.644712984657,Low,1.0
Female,No,37,1,Artist,5-10,14458.679477687298,Low,1.0
Female,Yes,59,1,Artist,+20,50875.771745163234,Average,2.0
Male,Yes,59,1,Entertainment,+20,72478.08546252515,Low,2.0
Male,No,22,1,Artist,0-5,15891.589255422974,Low,1.0
Male,Yes,37,1,Artist,0-5,19811.327413434105,High,2.0
Male,Yes,46,0,Doctor,10-20,21962.591524581378,Low,2.0
Male,No,47,1,Artist,10-20,23725.936440510784,Low,1.0
Female,Yes,53,0,Artist,5-10,29299.20041922627,Average,2.0
Female,Yes,42,0,Lawyer,5-10,25385.428220527065,Low,1.0
Female,No,54,1,Engineer,5-10,303156.2016587652,Low,3.0
Male,Yes,27,0,Healthcare,0-5,16397.51826952619,High,2.0
Female,No,41,0,Doctor,5-10,29319.46547360342,Low,4.0
Male,No,37,1,Artist,5-10,16708.639281967164,Low,1.0
Male,Yes,40,1,Executive,5-10,51464.53928911867,High,4.0
Male,Yes,42,1,Lawyer,10-20,38876.70241421929,High,2.0
Male,Yes,34,1,Artist,10-20,19747.2554409367,Average,2.0
Female,Yes,36,1,Artist,10-20,15846.482840215314,Low,1.0
Male,Yes,56,1,Entertainment,+20,32645.063258781185,Average,4.0
Male,Yes,45,1,Artist,+20,27567.15263246842,Average,2.0
Male,Yes,48,0,Executive,+20,49955.03718810145,Average,
Male,Yes,55,1,Doctor,+20,69709.31043019088,Low,
Female,Yes,58,0,Engineer,+20,48727.87224683817,Average,4.0
Female,Yes,50,0,Engineer,+20,47051.399745585935,Average,3.0
Male,Yes,52,1,Executive,10-20,28882.033339198344,High,2.0
Male,No,30,0,Healthcare,5-10,13974.39303716831,Low,3.0
Female,Yes,54,0,Lawyer,+20,63646.12810091876,High,2.0
Male,No,22,1,Healthcare,5-10,20573.180580574823,Low,3.0
Male,No,48,0,Artist,5-10,33150.18655507821,Low,7.0
Male,Yes,36,1,Executive,5-10,34381.18077746919,Low,4.0
Female,Yes,50,1,Artist,10-20,38362.24365090951,Average,4.0
Female,Yes,49,1,Engineer,5-10,37247.64608970027,Low,3.0
Female,No,25,0,Homemaker,0-5,172948.3512464349,Low,
Male,No,30,0,Healthcare,0-5,20544.272695117354,Low,5.0
Male,Yes,35,0,Entertainment,5-10,20373.321177818983,Average,4.0
Male,Yes,49,1,Artist,10-20,20194.263502687994,Low,1.0
Male,Yes,41,1,Artist,10-20,22525.55310953411,Average,3.0
Male,No,37,1,Artist,+20,33006.266355331245,Low,1.0
Male,Yes,59,1,Engineer,+20,26208.909267397503,Average,4.0
Male,No,35,0,Doctor,5-10,25963.326651872005,Low,5.0
Female,Yes,46,1,Artist,+20,23679.065219348042,Low,1.0
Male,Yes,35,0,Lawyer,5-10,30882.399353197216,Low,
Male,No,47,0,Marketing,10-20,27990.435908140247,Low,5.0
Female,Yes,23,1,Homemaker,0-5,20143.759276534267,Low,4.0
Male,Yes,58,1,Entertainment,+20,57323.04286769464,Average,3.0
Female,Yes,29,1,Artist,0-5,25705.083894332667,Low,1.0
Male,No,49,1,Artist,+20,15506.808797506725,Low,1.0
Male,Yes,26,1,Doctor,0-5,30671.939949517997,Average,4.0
Male,No,24,0,Doctor,0-5,21029.869192509683,Low,
Male,No,33,1,Doctor,5-10,26933.395372404004,Low,1.0
Female,No,48,0,Healthcare,5-10,48712.01414796595,Low,3.0
Female,No,26,1,Doctor,0-5,23181.645744283356,Low,
Female,No,28,0,Doctor,0-5,24672.809130411744,Low,
Male,Yes,35,0,Lawyer,10-20,27564.631907368257,High,2.0
Male,No,29,1,Marketing,5-10,18791.170851834584,Low,5.0
Male,No,21,1,Artist,0-5,18354.5398894927,Low,2.0
Female,No,44,0,Engineer,5-10,21956.1595893037,Low,1.0
Male,Yes,28,1,Artist,0-5,16913.08539241083,Low,3.0
Male,Yes,36,1,Artist,10-20,15831.868152271107,Average,2.0
Male,No,18,0,Artist,0-5,11700.198817327495,Low,6.0
Male,Yes,49,1,Artist,+20,43477.531136035555,Average,4.0
Female,No,45,1,Engineer,5-10,23192.768661863945,Low,3.0
Male,Yes,23,1,Artist,0-5,17700.53605834691,Average,2.0
Male,No,46,0,,5-10,,Low,3.0
Female,No,23,1,Homemaker,0-5,14675.229768382174,Low,1.0
Female,Yes,53,1,Artist,10-20,57620.0011539935,High,7.0
Female,Yes,57,0,Artist,5-10,67473.3381238705,Average,4.0
Female,Yes,41,1,Artist,5-10,21026.624067437246,Average,2.0
Female,No,18,0,,0-5,,Low,1.0
Male,Yes,49,1,Executive,+20,39454.4590544239,High,4.0
Female,Yes,33,0,Homemaker,5-10,24893.47113251511,High,4.0
Female,No,53,1,Healthcare,0-5,23475.541026339415,Low,4.0
Female,Yes,39,1,Artist,5-10,37777.14285216495,Average,4.0
Male,No,54,0,Healthcare,10-20,40972.51925836815,Low,2.0
Female,Yes,21,1,Doctor,0-5,25862.973301302045,High,3.0
Male,Yes,34,1,Artist,+20,24864.756417431465,Average,2.0
Male,Yes,18,1,Artist,0-5,12880.020102638202,Low,1.0
Male,Yes,21,0,,0-5,,High,5.0
Female,Yes,28,1,Engineer,5-10,20748.362940180705,High,5.0
Female,No,35,0,Artist,10-20,11820.483350145465,Low,1.0
Female,Yes,45,1,Artist,5-10,28855.420704496402,Low,2.0
Female,Yes,57,0,,+20,,Average,7.0
Female,Yes,53,0,Marketing,5-10,43040.58812194948,High,5.0
Male,Yes,52,1,Artist,+20,24875.92530178571,Average,3.0
Female,Yes,43,0,Entertainment,10-20,19438.436139897727,High,2.0
Male,Yes,51,1,Executive,10-20,54622.55391020875,High,5.0
Female,Yes,52,0,Engineer,+20,41173.83440696296,Average,5.0
Male,Yes,20,0,Artist,0-5,12555.028090307242,Average,3.0
Male,Yes,40,1,Entertainment,5-10,21571.09521041451,Average,3.0
Female,Yes,40,1,Artist,5-10,35614.58375056894,Average,2.0
Female,No,30,0,Healthcare,0-5,14820.340188892016,Low,4.0
Male,No,35,1,Healthcare,10-20,33043.086437111335,Low,2.0
Male,No,39,0,Healthcare,5-10,16995.71688166879,Low,4.0
Female,Yes,38,0,Entertainment,10-20,20666.430554928564,High,4.0
Male,Yes,42,0,Entertainment,10-20,30840.80348728763,Low,6.0
Male,No,35,1,Entertainment,10-20,22879.97316740302,Low,1.0
Male,Yes,24,1,Healthcare,0-5,22825.402025981384,Low,2.0
Male,Yes,45,1,Lawyer,5-10,48051.32704733295,Low,2.0
Male,Yes,21,1,Lawyer,0-5,23582.31679239295,Low,1.0
Female,Yes,36,0,Marketing,5-10,21358.618188084747,Average,3.0
Male,Yes,40,1,Artist,10-20,27970.485698623997,Average,2.0
Male,No,48,1,Artist,+20,32201.97910029612,Low,1.0
Male,No,22,0,Artist,0-5,10252.502871811763,Low,2.0
Male,Yes,54,1,Entertainment,+20,22733.61771275901,Low,2.0
Female,Yes,41,1,Healthcare,10-20,29301.902188684762,High,2.0
Male,Yes,54,0,Entertainment,+20,23127.773201417636,Average,5.0
Female,Yes,45,1,Artist,5-10,28133.209342322836,Low,2.0
Female,No,39,1,Doctor,5-10,23542.288016944844,Low,1.0
Female,Yes,19,0,Engineer,0-5,12720.772012455185,Low,2.0
Male,No,41,0,Marketing,+20,11844.40542100641,Low,3.0
Male,Yes,55,1,Lawyer,5-10,54820.92910225061,Low,1.0
Female,Yes,57,0,Lawyer,10-20,67031.78356671595,High,2.0
Male,Yes,59,0,Executive,+20,82379.47945393674,Average,2.0
Male,Yes,38,0,Artist,5-10,10765.463747022282,Average,4.0
Female,Yes,56,1,Artist,+20,31185.39874252265,Average,3.0
Female,No,51,1,Artist,10-20,30456.320945809977,Low,5.0
Female,Yes,42,0,Entertainment,+20,32997.48396567629,Average,2.0
Male,Yes,51,1,Lawyer,5-10,29952.135224757745,High,2.0
Female,No,55,1,Artist,+20,41657.35846226175,Low,2.0
Female,Yes,42,1,Artist,0-5,24364.45593714975,Low,1.0
Male,No,47,0,Healthcare,+20,16239.489856182034,Low,5.0
Female,No,20,0,Entertainment,5-10,12835.131914411822,Low,
Male,Yes,55,1,Healthcare,10-20,61688.00961790784,Average,2.0
Female,No,29,0,Doctor,5-10,22420.884371757944,Low,3.0
Male,Yes,58,1,Marketing,0-5,45825.925074544626,Low,1.0
Male,No,56,1,Healthcare,+20,35452.27079503662,Low,4.0
Male,,30,1,Marketing,0-5,19689.363832565286,High,2.0
Male,Yes,18,0,Executive,0-5,23158.613580598234,Average,4.0
Male,Yes,42,0,Artist,10-20,18638.33169625954,Average,2.0
Male,Yes,19,1,Healthcare,5-10,18352.428735211855,Average,4.0
Male,Yes,37,0,Doctor,10-20,35501.40360926639,Average,3.0
Female,Yes,23,1,Artist,0-5,12989.789963861424,Low,3.0
Male,No,46,1,Entertainment,+20,40639.791987681034,Low,3.0
Female,No,23,1,Artist,0-5,17084.543759155644,Low,
Male,Yes,34,1,Lawyer,5-10,24272.72571902185,High,2.0
Male,Yes,58,0,Doctor,+20,42546.65654139859,Average,5.0
Male,Yes,46,1,Artist,5-10,46535.69023106894,Average,2.0
Female,No,57,1,Entertainment,+20,51642.33073458978,Low,4.0
Female,Yes,21,0,,0-5,,Low,2.0
Male,Yes,54,0,Executive,+20,61707.74523727023,High,3.0
Male,Yes,24,1,Artist,0-5,14580.252740877508,Average,4.0
Female,Yes,30,1,Artist,5-10,23053.40810228402,Low,1.0
Male,Yes,21,0,Doctor,5-10,22121.003059156898,Low,3.0
Male,Yes,24,1,Artist,0-5,20875.88733550565,Average,4.0
Male,No,34,0,Entertainment,5-10,12394.274693175134,Low,3.0
Male,Yes,32,1,Executive,0-5,35037.6621773509,High,5.0
Male,,59,1,Artist,5-10,44405.46545731008,Average,2.0
Male,Yes,41,1,Artist,5-10,27202.278384314304,Average,2.0
Male,Yes,26,0,Artist,0-5,11434.065591152323,Low,2.0
Female,Yes,25,1,Lawyer,5-10,24385.759896604162,Low,
Male,No,40,0,Entertainment,10-20,37541.456061352204,Low,1.0
Female,Yes,55,1,Marketing,10-20,47349.86663835043,Low,1.0
Female,Yes,19,1,Lawyer,5-10,24499.353446429064,High,2.0
Male,No,53,0,Entertainment,+20,55410.07549781523,Low,1.0
Female,No,47,1,Marketing,+20,34419.49381785908,Low,1.0
Female,No,30,0,Healthcare,10-20,21615.30177774553,Low,3.0
Male,Yes,52,1,Artist,+20,45637.30039899335,High,2.0
Male,Yes,30,1,Lawyer,0-5,33712.62350670948,Low,1.0
Male,Yes,43,1,Doctor,10-20,51576.420322188955,Low,1.0
Female,No,55,0,,5-10,,Low,3.0
Male,Yes,46,1,Executive,0-5,32996.335649489585,High,4.0
Male,Yes,46,1,Artist,+20,37629.32939967714,Average,3.0
Male,Yes,41,1,Entertainment,5-10,28883.360459289062,Low,1.0
Male,Yes,35,1,Artist,10-20,24683.074975911994,Low,1.0
Male,Yes,33,1,Executive,+20,32460.777637280655,High,4.0
Male,Yes,47,1,Entertainment,+20,28148.534638138757,Average,2.0
Male,Yes,38,0,Entertainment,10-20,12899.86195183188,Low,3.0
Male,No,45,1,Lawyer,+20,44021.405300960236,Low,
Female,Yes,18,1,Doctor,0-5,21652.296885402175,Average,3.0
Male,Yes,19,1,Artist,5-10,12663.747401539089,High,2.0
Male,No,39,1,Entertainment,5-10,42227.51388638939,Low,
Female,No,44,0,Healthcare,5-10,43162.34178254874,Low,6.0
Male,Yes,21,1,Marketing,0-5,15837.838215506054,Average,3.0
Female,No,31,0,Engineer,5-10,22335.172220935965,Low,1.0
Female,No,47,0,Doctor,+20,27956.654519168973,Low,5.0
Male,No,59,0,Healthcare,+20,77224.11178424388,Low,3.0
Male,No,27,0,Entertainment,5-10,12893.57937056331,Low,3.0
Female,Yes,23,1,Lawyer,0-5,24399.773040754713,High,2.0
Male,No,43,1,Healthcare,10-20,20359.93092182668,Low,3.0
Male,Yes,56,0,Engineer,+20,24339.67193307823,Low,4.0
Male,Yes,48,1,Artist,+20,20732.840839280918,Average,2.0
Female,Yes,41,0,Engineer,5-10,28370.029415954625,Low,3.0
Male,No,26,1,Artist,0-5,21443.787706657586,Low,2.0
Female,No,18,1,Artist,0-5,14434.177732702472,Low,1.0
Female,Yes,44,1,Doctor,5-10,34151.811307371194,Low,3.0
Male,Yes,40,1,Artist,10-20,26716.910840145105,Average,
Male,Yes,20,0,Lawyer,0-5,19935.42547128343,Low,1.0
Male,Yes,27,1,Artist,0-5,15843.758874837398,Low,2.0
Male,Yes,40,1,Artist,+20,36888.21634570446,Average,3.0
Female,No,24,0,Healthcare,0-5,15263.78465008472,Low,5.0
Female,Yes,47,1,Engineer,+20,57723.79529578243,Average,2.0
Female,No,39,1,Artist,10-20,15340.127132088961,Low,1.0
Female,No,40,1,Engineer,0-5,40353.32576137097,Low,1.0
Male,Yes,58,1,Entertainment,5-10,29100.391265524006,Low,2.0
Female,Yes,54,1,Doctor,+20,66352.08995931128,Average,4.0
Male,Yes,40,1,Artist,10-20,38331.47440022665,Average,4.0
Male,Yes,18,0,,5-10,,Average,6.0
Female,Yes,36,0,Lawyer,10-20,35318.88467838821,Low,1.0
Male,Yes,48,1,Doctor,+20,58748.8001814316,Average,2.0
Female,No,58,0,Doctor,+20,43255.414402644485,Low,
Male,Yes,47,1,Entertainment,10-20,25617.744248909687,Low,
Male,Yes,24,1,Entertainment,10-20,17935.909215615466,Low,2.0
Male,Yes,58,1,Entertainment,+20,53810.79479684119,Low,4.0
Female,Yes,42,1,Engineer,10-20,45988.90276054171,Average,
Female,No,39,0,Healthcare,5-10,33381.085665571416,Low,5.0
Female,No,31,1,Homemaker,10-20,25191.594984892075,Low,1.0
Male,No,20,1,Healthcare,0-5,18237.955066308823,Low,1.0
Male,Yes,28,0,Entertainment,0-5,21263.126347165144,Low,2.0
Male,Yes,59,1,Entertainment,+20,61325.380325134945,Average,3.0
Female,No,26,0,Marketing,0-5,11679.637856600162,Low,1.0
Female,No,51,1,Artist,+20,57168.5243059882,Low,1.0
Male,Yes,45,1,Lawyer,10-20,34494.303697051975,High,3.0
Male,Yes,30,1,Entertainment,0-5,24450.967844123435,High,2.0
Male,Yes,30,1,Executive,0-5,34304.424753393854,High,1.0
Male,No,53,1,Entertainment,+20,25490.895467234433,Low,3.0
Male,No,39,0,Entertainment,5-10,35182.144834297884,Low,3.0
Male,Yes,38,1,Lawyer,+20,34606.61890305279,Low,2.0
Female,Yes,50,1,Artist,+20,39137.969704561045,High,4.0
Female,Yes,58,1,Healthcare,+20,49340.944276973794,High,7.0
Male,Yes,21,1,Engineer,0-5,23907.147971052025,Low,2.0
Male,No,36,1,Healthcare,+20,22150.56262864883,Low,5.0
Male,Yes,24,0,Entertainment,5-10,14665.681165105902,Average,2.0
Female,No,39,0,Entertainment,10-20,16368.251547924117,Low,1.0
Male,No,21,1,Doctor,0-5,27417.564822760236,Low,3.0
Female,Yes,49,1,Engineer,10-20,54794.744918386976,Low,2.0
Female,Yes,18,1,Artist,0-5,13263.867684328088,Average,4.0
Female,No,43,1,Entertainment,0-5,31923.324020691016,Low,1.0
Male,Yes,49,0,,5-10,,Average,2.0
Female,Yes,55,1,Lawyer,5-10,27269.108528702753,High,2.0
Female,No,18,0,Doctor,0-5,17180.39859906661,Low,3.0
Male,No,45,1,Artist,5-10,44319.40985745456,Low,4.0
Female,No,31,1,Artist,5-10,15215.441998372844,Low,1.0
Male,No,30,1,Marketing,0-5,28082.37655208698,Low,4.0
Female,No,21,1,Healthcare,5-10,21807.56664931464,Low,3.0
Male,Yes,34,1,Entertainment,5-10,20099.610421344998,Average,2.0
Female,No,45,0,Homemaker,10-20,25083.375323091695,Low,1.0
Male,Yes,28,1,Entertainment,10-20,17416.889485741074,Low,1.0
Male,Yes,29,0,Engineer,5-10,25921.366194127448,Average,4.0
Female,Yes,58,1,Homemaker,+20,50116.35446936534,High,2.0
Female,No,22,1,Engineer,5-10,22249.77062314588,Low,6.0
Female,No,40,0,Homemaker,5-10,11743.522435180344,Low,1.0
Female,No,47,0,Doctor,+20,34722.03258048072,Low,4.0
Female,No,26,0,Healthcare,5-10,20936.455391908028,Low,4.0
Female,Yes,46,1,Artist,10-20,40096.222768451946,Low,1.0
Female,No,23,1,Engineer,0-5,21897.14497794806,Low,3.0
Male,Yes,51,1,Entertainment,+20,29262.044189704087,Average,5.0
Male,Yes,40,0,Lawyer,10-20,42578.92549175654,High,2.0
Male,No,20,0,Healthcare,10-20,13672.299427994974,Low,4.0
Female,Yes,59,0,Lawyer,10-20,45463.801673060276,Low,9.0
Male,Yes,21,1,Artist,10-20,16033.641255046752,Low,2.0
Female,No,53,0,Engineer,+20,20147.608448188977,Low,1.0
Female,Yes,34,1,Artist,10-20,15834.432853187755,Average,4.0
Male,Yes,53,1,Artist,+20,22093.264298725247,Average,2.0
Female,Yes,25,1,Artist,0-5,19665.365382431202,Average,5.0
Male,Yes,18,0,Entertainment,10-20,13333.470946630157,Low,5.0
Male,No,18,1,Artist,0-5,14193.193222339887,Low,2.0
Male,Yes,39,1,Doctor,10-20,36740.399499689534,Average,5.0
Female,,22,1,Homemaker,0-5,18267.719103328178,High,4.0
Male,No,54,0,Doctor,+20,32868.759658411785,Low,3.0
Male,Yes,59,1,Healthcare,5-10,56294.02909803279,Low,2.0
Male,No,49,0,Healthcare,+20,20930.06381060961,Low,3.0
Male,Yes,40,0,Healthcare,10-20,17230.04748567918,Average,3.0
Female,Yes,32,0,Lawyer,10-20,26484.868157618504,High,2.0
Female,No,32,1,Doctor,+20,21868.61547460157,Low,2.0
Female,No,22,1,Doctor,0-5,24944.659598074148,Low,6.0
Female,,49,0,Executive,+20,57882.23425825443,Average,3.0
Male,Yes,43,0,Lawyer,5-10,33299.78508240679,High,2.0
Female,Yes,19,1,Artist,0-5,17166.79329591062,Low,4.0
Male,Yes,25,0,Executive,5-10,24739.539089967122,Average,5.0
Male,Yes,54,0,Artist,5-10,39232.252793643594,Low,3.0
Female,No,25,1,Artist,0-5,17864.14864922925,Low,1.0
Female,No,55,1,Artist,+20,49316.860679091325,Low,1.0
Male,Yes,21,1,Lawyer,0-5,26647.682104139436,High,4.0
Male,No,57,0,Marketing,+20,63651.58612037184,Low,5.0
Male,Yes,46,1,,10-20,,Low,2.0
Male,No,40,0,Healthcare,+20,39318.77003119302,Low,5.0
Female,No,32,1,Artist,10-20,25690.429775395958,Low,1.0
Male,Yes,44,0,Entertainment,5-10,35654.73549466228,Average,3.0
Male,No,33,1,Artist,10-20,28220.12443863026,Low,4.0
Male,Yes,51,1,Executive,+20,55966.05904243457,High,4.0
Male,Yes,42,1,Entertainment,5-10,25018.43895510654,Low,2.0
Female,Yes,37,1,Artist,10-20,29226.651413517222,Average,2.0
Male,No,57,1,Doctor,10-20,27619.56005473597,Low,1.0
Female,No,25,0,Artist,0-5,13463.391631121152,Low,8.0
Male,Yes,20,1,Artist,0-5,15657.420041142252,Average,3.0
Female,No,41,1,Engineer,5-10,32695.513062403188,Low,4.0
Male,Yes,29,1,Artist,0-5,24932.395640961604,Low,2.0
Female,No,45,1,Engineer,10-20,25732.270699628985,Low,2.0
Male,Yes,26,1,Lawyer,0-5,28898.422515738097,High,2.0
Male,No,55,0,Healthcare,+20,18802.33146103505,Low,2.0
Male,Yes,49,1,Entertainment,+20,56370.582979042076,Low,
Female,Yes,18,1,Artist,0-5,14644.870323048497,Average,4.0
Female,Yes,26,1,Artist,0-5,20265.510606876924,Average,3.0
Male,Yes,56,0,Doctor,5-10,48929.58226115745,Low,4.0
Male,No,40,1,Entertainment,5-10,20630.383729606318,Low,1.0
Male,Yes,48,1,Healthcare,10-20,24041.17581266675,Low,3.0
Female,No,41,1,Artist,5-10,28547.836113850284,Low,3.0
Male,Yes,27,1,Entertainment,5-10,17289.726635901257,Low,4.0
Male,Yes,23,1,Artist,5-10,13769.977152798238,Low,2.0
Male,No,48,0,Artist,5-10,37743.34348829133,Low,5.0
Female,Yes,58,1,Artist,10-20,44508.652045496536,Low,2.0
Female,Yes,35,0,Homemaker,5-10,20576.43002778766,Average,2.0
Male,No,56,0,Entertainment,0-5,23627.019973134247,Low,4.0
Male,No,44,1,Healthcare,5-10,32200.77657133445,Low,2.0
Female,Yes,33,0,Engineer,5-10,20466.692253709196,Low,1.0
Female,No,49,0,,+20,,Low,6.0
Female,No,54,1,Engineer,+20,40112.51389245228,Low,3.0
Male,Yes,41,0,Lawyer,5-10,33917.56276917207,Low,1.0
Male,Yes,34,1,Artist,10-20,22809.195968359323,Low,2.0
Male,Yes,35,1,Artist,+20,22423.54594585922,Low,3.0
Male,No,34,0,Healthcare,10-20,28734.81067388683,Low,4.0
Female,No,28,0,Artist,0-5,18057.570613644017,Low,5.0
Female,No,39,1,Healthcare,5-10,42738.81086209134,Low,3.0
Female,Yes,35,1,Engineer,5-10,20685.588276431918,Average,3.0
Male,Yes,32,1,Artist,5-10,15549.092612551869,Average,2.0
Female,Yes,20,1,Entertainment,0-5,20718.6133856514,Average,3.0
Female,Yes,53,1,Lawyer,+20,59748.15298560384,Low,1.0
Male,Yes,22,1,Artist,0-5,16770.502972517854,Average,2.0
Male,No,34,0,Healthcare,5-10,21753.486289549324,Low,4.0
Female,No,39,1,Doctor,+20,46179.54119958423,Low,5.0
Female,No,27,1,Healthcare,10-20,27241.88013903478,Low,1.0
Female,Yes,45,1,Artist,5-10,21132.100549201048,Average,4.0
Male,No,51,0,Doctor,+20,32688.583876210254,Low,3.0
Female,No,38,0,Homemaker,5-10,25970.188198989847,Low,2.0
Male,Yes,39,0,Doctor,10-20,25042.5215741805,Average,3.0
Male,No,51,0,Healthcare,10-20,19382.748587885228,Low,4.0
Male,No,39,0,Healthcare,10-20,23277.938023298026,Low,3.0
Male,No,55,0,Healthcare,5-10,40357.81632387051,Low,4.0
Male,No,41,1,Healthcare,10-20,48001.43066589518,Low,
Male,Yes,29,0,Doctor,0-5,16912.24180638649,High,4.0
Male,No,49,1,Artist,5-10,42946.397876891475,Low,1.0
Female,No,20,0,Homemaker,0-5,9602.46058044078,Low,
Male,Yes,30,1,Entertainment,0-5,27338.335996416125,Average,4.0
Female,Yes,34,1,Artist,10-20,20165.02422197837,Average,3.0
Female,No,59,0,Doctor,5-10,70648.30485400099,Low,2.0
Female,Yes,43,0,Engineer,10-20,37053.56907647361,Low,6.0
Female,Yes,40,1,Lawyer,5-10,29268.329492605986,Low,1.0
Male,No,23,0,Healthcare,10-20,14268.215633334328,Low,8.0
Female,No,46,0,Engineer,10-20,35542.82670538494,Low,1.0
Female,Yes,27,1,Entertainment,0-5,23715.86905009859,Average,3.0
Male,No,44,1,Entertainment,5-10,51743.52021762555,Low,4.0
Female,Yes,49,0,Doctor,+20,43792.99076276605,Average,2.0
